$VNGPE,050441.199549,2078,0,00,+2410713.280,-3981126.750,+4361160.730,+000.000,+000.000,+000.000,+19485582.000,+19485582.000,+11250006.000,+067.848,4.29E+00
$VNGPE,050441.399549,2078,0,00,+2410805.290,-3981091.070,+4361142.440,+000.000,+000.000,+000.000,+19485582.000,+19485582.000,+11250006.000,+067.920,4.29E+00
$VNGPE,050441.599549,2078,0,00,+2410897.300,-3981055.390,+4361124.140,+000.000,+000.000,+000.000,+19485582.000,+19485582.000,+11250006.000,+067.992,4.29E+00
$VNGPE,050441.799549,2078,0,00,+2410989.310,-3981019.710,+4361105.850,+000.000,+000.000,+000.000,+19485582.000,+19485582.000,+11250006.000,+068.072,4.29E+00
$VNGPE,050441.999549,2078,0,00,+2411081.320,-3980984.030,+4361087.550,+000.000,+000.000,+000.000,+19485582.000,+19485582.000,+11250006.000,+068.144,4.29E+00
$VNGPE,050442.199549,2078,0,00,+2411173.330,-3980948.350,+4361069.250,+000.000,+000.000,+000.000,+19485582.000,+19485582.000,+11250006.000,+068.224,4.29E+00
$VNGPE,050442.399549,2078,0,00,+2411265.340,-3980912.670,+4361050.940,+000.000,+000.000,+000.000,+19485582.000,+19485582.000,+11250006.000,+068.296,4.29E+00
$VNGPE,050442.599549,2078,0,00,+2383446.440,-3989284.470,+4368686.770,+000.000,+000.000,+000.000,+19485582.000,+19485582.000,+11250007.000,+068.368,4.29E+00
$VNGPE,050442.799549,2078,0,00,+2411449.370,-3980841.320,+4361014.320,+000.000,+000.000,+000.000,+19485582.000,+19485582.000,+11250006.000,+068.448,4.29E+00
$VNGPE,050442.999549,2078,0,00,+2411541.380,-3980805.650,+4360996.010,+000.000,+000.000,+000.000,+19485582.000,+19485582.000,+11250006.000,+068.520,4.29E+00
$VNGPE,050443.199549,2078,0,00,+2411633.390,-3980769.970,+4360977.690,+000.000,+000.000,+000.000,+19485582.000,+19485582.000,+11250007.000,+068.592,4.29E+00
$VNGPE,050443.399485,2078,0,00,+2443056.760,-3971175.390,+4352226.010,+000.000,+000.000,+000.000,+19485582.000,+19485582.000,+11250006.000,+068.672,4.29E+00
$VNGPE,050443.599485,2078,0,00,+2443148.940,-3971140.790,+4352205.840,+000.000,+000.000,+000.000,+19485582.000,+19485582.000,+11250006.000,+068.744,4.29E+00
$VNGPE,050443.800485,2078,0,00,+2443241.580,-3971106.020,+4352185.570,+000.000,+000.000,+000.000,+19485582.000,+19485582.000,+11250006.000,+068.816,4.29E+00
$VNGPE,050444.000485,2078,0,00,+2415557.990,-3979549.250,+4359919.600,+000.000,+000.000,+000.000,+19485582.000,+19485582.000,+11250006.000,+068.896,4.29E+00
$VNGPE,050444.200485,2078,0,00,+2448351.000,-3969522.800,+4350758.300,+000.000,+000.000,+000.000,+19485582.000,+19485582.000,+11250006.000,+068.968,4.29E+00
$VNGPE,050444.400447,2078,0,00,+2476048.720,-3960941.790,+4342897.010,+000.000,+000.000,+000.000,+19485582.000,+19485582.000,+11250006.000,+069.040,4.29E+00
$VNGPE,050444.600447,2078,0,00,+2448535.400,-3969453.940,+4350717.340,+000.000,+000.000,+000.000,+19485582.000,+19485582.000,+11250007.000,+069.120,4.29E+00
$VNGPE,050444.800447,2078,0,00,+2448627.610,-3969419.510,+4350696.860,+000.000,+000.000,+000.000,+19485582.000,+19485582.000,+11250006.000,+069.192,4.29E+00
$VNGPE,050445.000447,2078,0,00,+2448719.810,-3969385.080,+4350676.380,+000.000,+000.000,+000.000,+19485582.000,+19485582.000,+11250007.000,+069.264,4.29E+00
$VNGPE,050445.200447,2078,0,00,+2476418.100,-3960807.860,+4342808.540,+000.000,+000.000,+000.000,+19485582.000,+19485582.000,+11250006.000,+069.336,4.29E+00
$VNGPE,050445.400447,2078,0,00,+2476510.450,-3960774.380,+4342786.420,+000.000,+000.000,+000.000,+19485582.000,+19485582.000,+11250007.000,+069.416,4.29E+00
$VNGPE,050445.600447,2078,0,00,+2476602.790,-3960740.900,+4342764.290,+000.000,+000.000,+000.000,+19485582.000,+19485582.000,+11250007.000,+069.488,4.29E+00
$VNGPE,050445.800447,2078,0,00,+2476695.140,-3960707.420,+4342742.160,+000.000,+000.000,+000.000,+19485582.000,+19485582.000,+11250007.000,+069.560,4.29E+00
$VNGPE,050446.000447,2078,0,00,+2476787.480,-3960673.950,+4342720.030,+000.000,+000.000,+000.000,+19485582.000,+19485582.000,+11250007.000,+069.632,4.29E+00
$VNGPE,050446.200447,2078,0,00,+2476879.830,-3960640.470,+4342697.890,+000.000,+000.000,+000.000,+19485582.000,+19485582.000,+11250007.000,+069.704,4.29E+00
$VNGPE,050446.400447,2078,0,00,+2449365.250,-3969144.110,+4350532.900,+000.000,+000.000,+000.000,+19485582.000,+19485582.000,+11250006.000,+069.784,4.29E+00
$VNGPE,050446.600447,2078,0,00,+2449457.450,-3969109.690,+4350512.390,+000.000,+000.000,+000.000,+19485582.000,+19485582.000,+11250007.000,+069.856,4.29E+00
$VNGPE,050446.800447,2078,0,00,+2449549.660,-3969075.270,+4350491.880,+000.000,+000.000,+000.000,+19485582.000,+19485582.000,+11250007.000,+069.928,4.29E+00
$VNGPE,050447.000447,2078,0,00,+2449641.860,-3969040.850,+4350471.370,+000.000,+000.000,+000.000,+19485582.000,+19485582.000,+11250007.000,+070.000,4.29E+00
$VNGPE,050447.200447,2078,0,00,+2455085.670,-3967360.410,+4348935.190,+000.000,+000.000,+000.000,+19485582.000,+19485582.000,+11250007.000,+070.072,4.29E+00
$VNGPE,050447.400447,2078,0,00,+2455177.900,-3967326.170,+4348914.360,+000.000,+000.000,+000.000,+19485582.000,+19485582.000,+11250007.000,+070.144,4.29E+00
$VNGPE,050447.600447,2078,0,00,+2455270.140,-3967291.940,+4348893.520,+000.000,+000.000,+000.000,+19485582.000,+19485582.000,+11250007.000,+070.216,4.29E+00
$VNGPE,050447.800447,2078,0,00,+2455362.370,-3967257.700,+4348872.670,+000.000,+000.000,+000.000,+19485582.000,+19485582.000,+11250007.000,+070.288,4.29E+00
$VNGPE,050448.000447,2078,0,00,+2461290.280,-3965424.950,+4347192.970,+000.000,+000.000,+000.000,+19485582.000,+19485582.000,+11250006.000,+070.368,4.29E+00
$VNGPE,050448.200447,2078,0,00,+2455546.840,-3967189.240,+4348830.980,+000.000,+000.000,+000.000,+19485582.000,+19485582.000,+11250007.000,+070.440,4.29E+00
$VNGPE,050448.400447,2078,0,00,+2455639.070,-3967155.010,+4348810.120,+000.000,+000.000,+000.000,+19485584.000,+19485584.000,+11250008.000,+070.512,4.29E+00
$VNGPE,050448.600447,2078,0,00,+2455731.310,-3967120.770,+4348789.270,+000.000,+000.000,+000.000,+19485584.000,+19485584.000,+11250008.000,+070.584,4.29E+00
$VNGPE,050448.800447,2078,0,00,+2455823.540,-3967086.540,+4348768.410,+000.000,+000.000,+000.000,+19485582.000,+19485582.000,+11250007.000,+070.656,4.29E+00
$VNGPE,050449.000447,2078,0,00,+2484572.220,-3958180.970,+4340545.580,+000.000,+000.000,+000.000,+19485582.000,+19485582.000,+11250007.000,+070.728,4.29E+00
$VNGPE,050449.200447,2078,0,00,+2484664.600,-3958147.720,+4340523.020,+000.000,+000.000,+000.000,+19485584.000,+19485584.000,+11250008.000,+070.800,4.29E+00
$VNGPE,050449.400447,2078,0,00,+2484756.980,-3958114.470,+4340500.450,+000.000,+000.000,+000.000,+19485584.000,+19485584.000,+11250008.000,+070.872,4.29E+00
$VNGPE,050449.600447,2078,0,00,+2484849.360,-3958081.230,+4340477.880,+000.000,+000.000,+000.000,+19485584.000,+19485584.000,+11250008.000,+070.944,4.29E+00
$VNGPE,050449.800447,2078,0,00,+2484941.740,-3958047.980,+4340455.310,+000.000,+000.000,+000.000,+19485584.000,+19485584.000,+11250008.000,+071.016,4.29E+00
